localityid,locality_city,name,url
5793,195,Toranagallu,toranagallu
5794,195,Satya Narayana Pet,satya-narayana-pet
5795,195,TGB Colony,tgb-colony
5796,195,Devi Nagar,devi-nagar
5797,195,Patel Nagar,patel-nagar
5798,195,Hospet Road,hospet-road
5799,195,Kappagal Road,kappagal-road
5800,195,Hagaribommanahalli,hagaribommanahalli
5801,195,Hospet,hospet
5802,195,Hosahalli,hosahalli
5803,195,Ring road,ring-road
5804,195,Kolagallu,kolagallu
5805,195,Sandur,sandur
5806,195,Kampli,kampli
5807,195,Somalapuram,somalapuram
5808,195,Shastri Nagar,shastri-nagar
5809,195,Guggrahatti,guggrahatti
5810,195,Ashok Nagar,ashok-nagar
5811,195,Old Katte Gudda,old-katte-gudda
5812,195,Moka Road,moka-road
5813,196,Shastri Nagar,shastri-nagar
5814,196,Darga Road,darga-road
5815,196,Yogapur,yogapur
5816,196,Gandhi Nagar,gandhi-nagar
5817,196,Rambhapur,rambhapur
5818,196,Sholapur,sholapur
5819,196,Jalageri,jalageri
5820,196,Arkeri,arkeri
5821,196,Sindagi,sindagi
5822,196,Banjara Nagar,banjara-nagar
5823,196,Ibrahimpur,ibrahimpur
5824,196,Indi,indi
5825,196,Gopalpur Galli,gopalpur-galli
5826,196,Ring Road,ring-road
5827,196,Golageri,golageri
5828,196,Parekh Nagar,parekh-nagar
5829,196,Jumanal,jumanal
5830,196,Afzalpur Takke,afzalpur-takke
5831,196,Keerti Nagar,keerti-nagar
5832,196,Sarawad,sarawad
5833,196,APMC,apmc
5834,196,Muddebihal,muddebihal
5835,196,Basavana Bagewadi,basavana-bagewadi
5836,196,Shahu Nagar,shahu-nagar
5837,196,Mahal Bagayat,mahal-bagayat
5838,196,Toravi,toravi
5839,196,Itangihal,itangihal
5840,196,Mauzzampur Narayan,mauzzampur-narayan
5841,197,Kuvempunagar,kuvempunagar
5842,197,Aswath Nagar,aswath-nagar
5843,197,Kashipur,kashipur
5844,197,Gadikoppa,gadikoppa
5845,197,Gopalagowda Extension,gopalagowda-extension
5846,197,Sagar,sagar
5847,197,Somina Koppa,somina-koppa
5848,197,Swami Vivekananda Extension,swami-vivekananda-extension
5849,197,Milagatta,milagatta
5850,197,Bhadravathi,bhadravathi
5851,197,Vinoba Nagar,vinoba-nagar
5852,197,Shikaripur,shikaripur
5853,197,Navule,navule
5854,197,Tilak Nagar,tilak-nagar
5855,197,Hosanagar,hosanagar
5856,197,Thirthahalli,thirthahalli
5857,197,Malleshwara Nagar,malleshwara-nagar
5858,197,Rajendra Nagar,rajendra-nagar
5859,197,Ravindra Nagara,ravindra-nagara
5860,197,Sulebailu,sulebailu
5861,197,Hosamane,hosamane
5862,197,Chalukya Nagar,chalukya-nagar
5863,197,Tank Mohalla,tank-mohalla
5864,197,KR Puram,kr-puram
5865,197,Shrirampura,shrirampura
5866,197,Basavanagudi,basavanagudi
5867,197,Bommanakatte,bommanakatte
5868,197,Basaveshwara Nagar,basaveshwara-nagar
5869,197,Agumbe,agumbe
5870,197,Malavagoppa,malavagoppa
5871,197,Soraba,soraba
5872,197,Alkola,alkola
5873,197,Nidige,nidige
5874,197,Jayanagar,jayanagar
5875,197,Jannapura,jannapura
5876,197,kallagangur,kallagangur
5877,197,Harige,harige
5878,197,Channamumbapura,channamumbapura
5879,197,Gandhi Nagar,gandhi-nagar
5880,197,Sheshadripuram,sheshadripuram
5881,197,Vidya Nagar,vidya-nagar
5882,197,Ashoka Nagar,ashoka-nagar
5883,197,R.M.L Nagar,r-m-l-nagar
5884,197,Krushi Nagar,krushi-nagar
5885,197,Hosakesare,hosakesare
5886,197,Tippu Nagar,tippu-nagar
5887,197,Kannangi,kannangi
5888,198,Gokula Extension,gokula-extension
5889,198,Siraa Taluq,siraa-taluq
5890,198,Madhugiri,madhugiri
5891,198,Tiptur,tiptur
5892,198,Hebbaka Tank,hebbaka-tank
5893,198,Maruthi Nagar,maruthi-nagar
5894,198,Puttanjiniah,puttanjiniah
5895,198,Dabespet,dabespet
5896,198,SIT Extension,sit-extension
5897,198,Sirbypass Road,sirbypass-road
5898,198,Shivakumarswamy Layout,shivakumarswamy-layout
5899,198,Chelur,chelur
5900,198,Yadiyur,yadiyur
5901,198,Yellapur,yellapur
5902,198,Pavagada,pavagada
5903,198,Sadashivanagar,sadashivanagar
5904,198,Shetty Halli,shetty-halli
5905,198,Sapthagiri Extension,sapthagiri-extension
5906,198,SS Puram,ss-puram
5907,198,Heggere,heggere
5908,198,Tumkur-Sira Road,tumkur-sira-road
5909,198,Koratagere,koratagere
5910,198,TUDA Layout,tuda-layout
5911,198,Satyamangala,satyamangala
5912,198,Hanumanthapura,hanumanthapura
5913,198,Chiknayakanhalli,chiknayakanhalli
5914,198,Annenahalli,annenahalli
5915,198,Dasappa Garden,dasappa-garden
5916,198,Shanti Nagar,shanti-nagar
5917,198,Jayanagar West,jayanagar-west
5918,198,Ring Road,ring-road
5919,198,Mandipet,mandipet
5920,198,Upparhalli,upparhalli
5921,198,Gubbi,gubbi
5922,198,Bheemasandra,bheemasandra
5923,198,Batawadi,batawadi
5924,198,Turuvekere,turuvekere
5925,198,Janatha Colony,janatha-colony
5926,198,Manchakalkuppe,manchakalkuppe
5927,198,Gandhi Nagar,gandhi-nagar
5928,198,Mallasandra,mallasandra
5929,198,Saraswathipuram,saraswathipuram
5930,199,Nijalingappa Colony,nijalingappa-colony
5931,199,Daddy Colony,daddy-colony
5932,199,Vasavi Nagar,vasavi-nagar
5933,199,Yermarus,yermarus
5934,199,IDSMT Layout Garden,idsmt-layout-garden
5935,199,Eklaspur,eklaspur
5936,199,Sindhanur,sindhanur
5937,199,Manvi,manvi
5938,199,Raichur-Koppal Road,raichur-koppal-road
5939,199,Shaktinagar,shaktinagar
5940,199,I.D.S.M.T. Layout,i-d-s-m-t-layout
5941,199,Assapur Road,assapur-road
5942,199,Netaji Nagar,netaji-nagar
5943,199,Ram Raheem Colony,ram-raheem-colony
5944,199,Ashok Nagar,ashok-nagar
5945,199,Rajendra Gunj,rajendra-gunj
5946,199,Lingsugur,lingsugur
5947,200,Humnabad,humnabad
5948,200,Mailoor,mailoor
5949,200,Shivnagar,shivnagar
5950,200,Ring Road,ring-road
5951,200,Chitta,chitta
5952,200,Adarsh Colony,adarsh-colony
5953,200,Shamshirnager,shamshirnager
5954,200,Rampure Colony,rampure-colony
5955,200,Basavakalyan,basavakalyan
5956,200,Talwad,talwad
5957,200,Bhalki,bhalki
5958,200,Vidya Nagar,vidya-nagar
5959,200,Hamilapur,hamilapur
5960,201,Hospet,hospet
5961,202,Mulgund Road,mulgund-road
5962,202,Vidhya Nagar,vidhya-nagar
5963,202,Kalasapur,kalasapur
5964,202,Hallikeri,hallikeri
5965,202,Kalasapur Road,kalasapur-road
5966,202,Hubli-Gadag road,hubli-gadag-road
5967,202,Mundargi,mundargi
5968,202,Gangimadi Nagar,gangimadi-nagar
5969,202,Kanjiramattom,kanjiramattom
5970,202,Lakkundi,lakkundi
5971,202,Balaganur,balaganur
5972,202,Balajinagar,balajinagar
5973,203,Bhadravati,bhadravati
5974,204,Malur,malur
5975,204,Bangalore Chennai NH,bangalore-chennai-nh
5976,204,Bethamanagala,bethamanagala
5977,204,H Cross,h-cross
5978,204,Narsapura,narsapura
5979,204,Mulbagal,mulbagal
5980,204,Keelu Kote,keelu-kote
5981,204,Bangarapet,bangarapet
5982,204,Kanakanapalya,kanakanapalya
5983,204,Arahalli,arahalli
5984,204,C.Byregowda Nagar,c-byregowda-nagar
5985,204,Vemagal,vemagal
5986,204,Robertsonpet,robertsonpet
5987,204,Kolar-Srinivaspur road,kolar-srinivaspur-road
5988,204,Holali,holali
5989,204,Tamaka,tamaka
5990,204,Gandhi Nagar,gandhi-nagar
5991,204,Kolar-Chikkaballapur Road,kolar-chikkaballapur-road
5992,204,Koothandahalli,koothandahalli
5993,205,Aymangala,aymangala
5994,205,Vidyanagara Extension,vidyanagara-extension
5995,205,Challakere,challakere
5996,205,Hiriyur,hiriyur
5997,205,Holalkere,holalkere
5998,205,Basaveshwar Nagar,basaveshwar-nagar
5999,206,Malur,malur
6000,206,Bangalore Chennai NH,bangalore-chennai-nh
6001,206,Bethamanagala,bethamanagala
6002,206,H Cross,h-cross
6003,206,Narsapura,narsapura
6004,206,Mulbagal,mulbagal
6005,206,Keelu Kote,keelu-kote
6006,206,Bangarapet,bangarapet
6007,206,Kanakanapalya,kanakanapalya
6008,206,Arahalli,arahalli
6009,206,C.Byregowda Nagar,c-byregowda-nagar
6010,206,Vemagal,vemagal
6011,206,Robertsonpet,robertsonpet
6012,206,Kolar-Srinivaspur road,kolar-srinivaspur-road
6013,206,Holali,holali
6014,206,Tamaka,tamaka
6015,206,Gandhi Nagar,gandhi-nagar
6016,206,Kolar-Chikkaballapur Road,kolar-chikkaballapur-road
6017,206,Koothandahalli,koothandahalli
6018,207,Bangalore-Mysore Road,bangalore-mysore-road
6019,207,KHB Layout,khb-layout
6020,207,K.Kodihalli,k-kodihalli
6021,207,Chikka Mandya,chikka-mandya
6022,207,Nagamangala,nagamangala
6023,207,Pandavapura,pandavapura
6024,207,Avverahalli,avverahalli
6025,207,Malavalli,malavalli
6026,207,Shankar Pura,shankar-pura
6027,207,Ashok Nagar,ashok-nagar
6028,207,Krishnarajpete,krishnarajpete
6029,207,Brahmapura,brahmapura
6030,208,Sakleshpur,sakleshpur
6031,208,Vidhya Nagar,vidhya-nagar
6032,208,Channarayapattana,channarayapattana
6033,208,Saligrama,saligrama
6034,208,Chikkakondagola,chikkakondagola
6035,208,Thamlapura,thamlapura
6036,208,Rangoli Halla,rangoli-halla
6037,208,Bellur,bellur
6038,208,Ravindra Nagar,ravindra-nagar
6039,208,Satyamangala,satyamangala
6040,208,Jaya Nagar,jaya-nagar
6041,208,Arsikere,arsikere
6042,208,Shankaripuram,shankaripuram
6043,208,Ring Road,ring-road
6044,208,Udayapura,udayapura
6045,208,Krishnaraja Pura,krishnaraja-pura
6046,208,Santhi Nagar,santhi-nagar
6047,208,Hanthanamane,hanthanamane
6048,208,Channarayapattana,channarayapattana
6049,208,Ammeer Mohalla,ammeer-mohalla
6050,208,Ramanathapura,ramanathapura
6051,208,Vijay Nagar,vijay-nagar
6052,208,Mavinahalli,mavinahalli
6053,208,Thanniruhalla,thanniruhalla
6054,208,Holenarasipur,holenarasipur
6055,208,Mysore Road,mysore-road
6056,208,Belur Road,belur-road
6057,208,Hemavathi Nagar,hemavathi-nagar
6058,209,Santhekatte,santhekatte
6059,209,Manipal,manipal
6060,209,Hayagriva Nagar,hayagriva-nagar
6061,209,End Point Road,end-point-road
6062,209,Brahmagiri,brahmagiri
6063,209,Kallianpur,kallianpur
6064,209,Ambalpadi,ambalpadi
6065,209,KM Marg,km-marg
6066,209,Kinnimulki,kinnimulki
6067,209,Indrali,indrali
6068,209,Shanthi Nagar,shanthi-nagar
6069,209,Kunjibettu,kunjibettu
6070,209,Karkala,karkala
6071,209,Gopalpura,gopalpura
6072,209,Marpalli,marpalli
6073,209,Malpe,malpe
6074,209,Kadekar,kadekar
6075,209,Bailoor,bailoor
6076,209,Korangrapady,korangrapady
6077,209,Brahmavar,brahmavar
6078,209,Alevoor,alevoor
6079,209,Maruthi Veethika,maruthi-veethika
6080,209,Padubidri,padubidri
6081,209,Kapu,kapu
6082,209,Badanidiyoor,badanidiyoor
6083,209,Chitpady,chitpady
6084,209,Kundapura,kundapura
6085,209,Udyavara,udyavara
6086,209,Adi-Udupi,adi-udupi
6087,209,Katapady,katapady
6088,209,Kolalagiri,kolalagiri
6089,209,Kaup,kaup
6090,209,Saligrama,saligrama
6091,209,Hiriadka,hiriadka
6092,209,Parkala,parkala
6093,209,Baindur,baindur
6094,209,Mattu,mattu
6095,209,Bantakal,bantakal
6096,209,Tenkabettu,tenkabettu
6097,209,Hemmadi,hemmadi
6098,209,Nittur,nittur
6099,209,Tonse West,tonse-west
6100,209,Uppoor,uppoor
6101,209,Basrur,basrur
6102,209,Kukkikatte,kukkikatte
6103,209,Hejamadi,hejamadi
6104,209,Achalady,achalady
6105,209,Perampalli,perampalli
6106,209,Shirva,shirva
6107,209,Uchila,uchila
6108,209,Barkur,barkur
6109,209,Airody,airody
6110,209,Kuthpady,kuthpady
6111,209,Bailur,bailur
6112,209,Doddanagudde,doddanagudde
6113,209,Thenkpete,thenkpete
6114,209,Tenkanidyoor,tenkanidyoor
6115,209,Athradi,athradi
6116,209,Kollur,kollur
6117,209,Kidiyoor,kidiyoor
6118,209,Kalsanka,kalsanka
6119,209,Tekkatte,tekkatte
6120,210,Chikmagalur-Kadur Bypass Road,chikmagalur-kadur-bypass-road
6121,210,Belavadi,belavadi
6122,210,Upper Pet,upper-pet
6123,210,Pension Mohallah,pension-mohallah
6124,210,Sringeri,sringeri
6125,210,Vijayapura,vijayapura
6126,210,Mudigere,mudigere
6127,210,Beekanahallik,beekanahallik
6128,210,Balehonnur,balehonnur
6129,210,Koppa,koppa
6130,210,Rathnagiri Bore,rathnagiri-bore
6131,210,Indavara,indavara
6132,210,Banakal,banakal
6133,210,Uppalli,uppalli
6134,210,Joythinagar,joythinagar
6135,210,Kalyananagara,kalyananagara
6136,210,Jayanagar,jayanagar
6137,210,Ramenahalli,ramenahalli
6138,210,Ramanahalli,ramanahalli
6139,211,Vidyagiri,vidyagiri
6140,211,Jamkhandi Road,jamkhandi-road
6141,211,Navanagar,navanagar
6142,211,Jamkhandi,jamkhandi
6143,211,Bilgi,bilgi
6144,211,Mudhol,mudhol
6145,211,Kudala Sangama,kudala-sangama
6146,211,Badami,badami
6147,211,Simikeri,simikeri
6148,211,Gaddanakeri,gaddanakeri
6149,211,Amingad,amingad
6150,211,Kaulpet,kaulpet
6151,211,Rabkavi Banhatti,rabkavi-banhatti
6152,212,Ranibennur,ranibennur
6153,213,Gangawati,gangawati
6154,214,Aakkulam,aakkulam
6155,214,Trivandrum 1,trivandrum-1
6156,214,Kochulloor Junction,kochulloor-junction
6157,214,Menamkulam,menamkulam
6158,214,Kuravankonam,kuravankonam
6159,214,Vazhuthacaud,vazhuthacaud
6160,214,Vellayambalam,vellayambalam
6161,214,Jagathy,jagathy
6162,214,Pattom,pattom
6163,214,Kawdiar,kawdiar
6164,214,Kuzhivila,kuzhivila
6165,214,Kowdiar,kowdiar
6166,214,Sasthamangalam,sasthamangalam
6167,214,Museaum Jn,museaum-jn
6168,214,Nanthancode,nanthancode
6169,214,Killipalam,killipalam
6170,214,Vanchiyoor,vanchiyoor
6171,214,Kesavadasapuram,kesavadasapuram
6172,214,Ulloor,ulloor
6173,214,Peroorkada,peroorkada
6174,214,Paruthippara,paruthippara
6175,214,Arasumoodu,arasumoodu
6176,214,Ambalamukku,ambalamukku
6177,214,Mudavanmugal,mudavanmugal
6178,214,Marappalam,marappalam
6179,214,Thrikkakkara,thrikkakkara
6180,214,Pettah,pettah
6181,214,Puliyarakonam,puliyarakonam
6182,214,Mukkola,mukkola
6183,214,Bhakti Vilasom Road,bhakti-vilasom-road
6184,214,Kumarapuram,kumarapuram
6185,214,Anayara,anayara
6186,214,Thampuranmukku,thampuranmukku
6187,214,Law College Jn,law-college-jn
6188,214,Kollam,kollam
6189,214,Pongumodu,pongumodu
6190,214,PMG,pmg
6191,214,Thycaud,thycaud
6192,214,Kazhakkoottam,kazhakkoottam
6193,214,Peyad,peyad
6194,214,Kannammoola,kannammoola
6195,214,Vattiyoorkavu,vattiyoorkavu
6196,214,Balaramapuram,balaramapuram
6197,214,Sreekariyam,sreekariyam
6198,214,S S Kovil Road,s-s-kovil-road
6199,214,Nedumangadu,nedumangadu
6200,214,Thirumala,thirumala
6201,214,Kaniyapuram,kaniyapuram
6202,214,Kachani,kachani
6203,214,Maruthumkuzhi,maruthumkuzhi
6204,214,Koravankonam,koravankonam
6205,214,Kunnumpuram,kunnumpuram
6206,214,Oottukuzhy,oottukuzhy
6207,214,Karyavattom,karyavattom
6208,214,Njandoorkonam,njandoorkonam
6209,214,Nalanchira,nalanchira
6210,214,PTP Nagar,ptp-nagar
6211,214,Kudappanakunnu,kudappanakunnu
6212,214,Jawahar Nagar,jawahar-nagar
6213,214,Varkala,varkala
6214,214,Golf Link Road,golf-link-road
6215,214,Kamaleswaram,kamaleswaram
6216,214,Valiyavila,valiyavila
6217,214,Mannanthala,mannanthala
6218,214,Kaimanom,kaimanom
6219,214,Gandhipuram,gandhipuram
6220,214,Kanjirampara Junction,kanjirampara-junction
6221,214,Nandavanam,nandavanam
6222,214,Pangappara,pangappara
6223,214,Viswambaran Road,viswambaran-road
6224,214,Karamana,karamana
6225,214,Malayinkeezhu,malayinkeezhu
6226,214,Kallikadu,kallikadu
6227,214,Pallipuram,pallipuram
6228,214,Kattananm,kattananm
6229,214,Kollamkavu,kollamkavu
6230,214,Pothencode,pothencode
6231,214,YMCA Road,ymca-road
6232,214,Chacka,chacka
6233,214,Thiruvallam,thiruvallam
6234,214,Vattapara,vattapara
6235,214,Trivandrum,trivandrum
6236,214,Edapazhanji,edapazhanji
6237,214,Kunnukuzhi,kunnukuzhi
6238,214,Technopark Road,technopark-road
6239,214,Kolvalam NH Bypass,kolvalam-nh-bypass
6240,214,Powdikonam,powdikonam
6241,214,Pattoor,pattoor
6242,214,Idapazhanji,idapazhanji
6243,214,MC Road,mc-road
6244,214,Eanchakkal,eanchakkal
6245,214,Chenkottukonam,chenkottukonam
6246,214,Kilimanoor,kilimanoor
6247,214,Thekkumbhagom,thekkumbhagom
6248,214,Ambalam Jn.,ambalam-jn-
6249,214,kuthukuzhi Rd,kuthukuzhi-rd
6250,214,Kovalam,kovalam
6251,214,Nemom,nemom
6252,214,Magalapuram - Sasthavattom Road,magalapuram-sasthavattom-road
6253,214,Vellanad,vellanad
6254,214,Poonkulam,poonkulam
6255,214,Vettamukku,vettamukku
6256,214,Keezharoor,keezharoor
6257,214,Neerazhi Lane,neerazhi-lane
6258,214,Manacaud,manacaud
6259,214,Sree Varaham,sree-varaham
6260,214,Venpalavattom,venpalavattom
6261,214,Enikkara,enikkara
6262,214,Bypass Road,bypass-road
6263,214,Kaithamukku,kaithamukku
6264,214,Karakulam,karakulam
6265,214,Manvila,manvila
6266,214,Kariyam,kariyam
6267,214,Nettayam,nettayam
6268,214,Koottappana,koottappana
6269,214,Pappanamcode,pappanamcode
6270,214,Pazhavangadi,pazhavangadi
6271,214,Kallayam,kallayam
6272,214,Chullimanoor,chullimanoor
6273,214,Attingal,attingal
6274,214,Parassala,parassala
6275,214,Vithura,vithura
6276,214,Karikkakam,karikkakam
6277,214,venjaramoodu,venjaramoodu
6278,214,Chemboor,chemboor
6279,214,Kattakada,kattakada
6280,214,Vazhayila,vazhayila
6281,214,Mangalapuram,mangalapuram
6282,214,Pottakkuzhi,pottakkuzhi
6283,214,Palode,palode
6284,214,Kochuveli,kochuveli
6285,214,Kalamachal,kalamachal
6286,214,Kallampally,kallampally
6287,214,Pulayanarkotta,pulayanarkotta
6288,214,Neyyattinkara,neyyattinkara
6289,214,Vizhinjam,vizhinjam
6290,214,Chalakkuzhi,chalakkuzhi
6291,214,Chanthavila,chanthavila
6292,214,Parottukonam,parottukonam
6293,214,Thampanoor,thampanoor
6294,214,Kalady,kalady
6295,214,Kundamankadavu Vattiyoorkavu Road,kundamankadavu-vattiyoorkavu-road
6296,214,Chempazhanthy,chempazhanthy
6297,214,Kulathoor,kulathoor
6298,214,Shangumukham,shangumukham
6299,214,Chirayinkeezhu,chirayinkeezhu
6300,214,Punnakkamukal,punnakkamukal
6301,214,Thonnakkal,thonnakkal
6302,214,Vellayani,vellayani
6303,214,Navaikulam,navaikulam
6304,214,Palkulangara,palkulangara
6305,214,Alamcode,alamcode
6306,214,Ambalathara,ambalathara
6307,214,Pallickal,pallickal
6308,214,Azhoor,azhoor
6309,214,Kallambalam,kallambalam
6310,214,Muttathara,muttathara
6311,214,Kuttiyani,kuttiyani
6312,214,Veiloor,veiloor
6313,214,Palayam,palayam
6314,214,Uliyazhathura,uliyazhathura
6315,214,Vilappil,vilappil
6316,214,Poojapura,poojapura
6317,214,Pangodu,pangodu
6318,214,Kanyakulangara,kanyakulangara
6319,214,Vakkom,vakkom
6320,214,Vamanapuram,vamanapuram
6321,214,Kadinamkulam,kadinamkulam
6322,214,Vembayam,vembayam
6323,214,Arappuramukku,arappuramukku
6324,214,Muttada,muttada
6325,214,Pulimoodu,pulimoodu
6326,214,Kulasekharam,kulasekharam
6327,214,Irumpa,irumpa
6328,214,Maruthoor,maruthoor
6329,214,kakkamoola,kakkamoola
6330,214,Chempakamangalam,chempakamangalam
6331,214,Pallichal,pallichal
6332,214,Kunnapuzha,kunnapuzha
6333,214,Kanjiramkulam,kanjiramkulam
6334,214,Madathara,madathara
6335,214,Chavadimukku,chavadimukku
6336,214,Punnakulam,punnakulam
6337,214,Saram,saram
6338,214,Anchuthengu,anchuthengu
6339,214,Thaliyal,thaliyal
6340,214,Kallattumukku,kallattumukku
6341,214,Vellarada,vellarada
6342,214,Moongodu,moongodu
6343,214,Karumam,karumam
6344,214,Amboori,amboori
6345,214,Ooruttambalam,ooruttambalam
6346,214,Chittazha,chittazha
6347,214,Kundamonkadavu,kundamonkadavu
6348,214,Karakonam,karakonam
6349,214,Perumkulam,perumkulam
6350,214,Vallakkadavu,vallakkadavu
6351,214,Venkode,venkode
6352,215,Aluva,aluva
6353,215,Kaloor,kaloor
6354,215,Marine Drive,marine-drive
6355,215,Kakkanad,kakkanad
6356,215,Kizhakkambalam,kizhakkambalam
6357,215,Vazhakkala,vazhakkala
6358,215,Edappally,edappally
6359,215,Chilavannur,chilavannur
6360,215,Kadavanthra,kadavanthra
6361,215,Ravipuram,ravipuram
6362,215,Palarivattom,palarivattom
6363,215,Vallarpadam,vallarpadam
6364,215,M.G Road,m-g-road
6365,215,Kathrikadavu,kathrikadavu
6366,215,Maradu,maradu
6367,215,Eroor,eroor
6368,215,Pukkattupady,pukkattupady
6369,215,Cheranallur,cheranallur
6370,215,Nedumbassery,nedumbassery
6371,215,Uliyannoor,uliyannoor
6372,215,Kacheripady,kacheripady
6373,215,Kundannoor,kundannoor
6374,215,Thammanam,thammanam
6375,215,Edathala,edathala
6376,215,Mamangalam,mamangalam
6377,215,Vennala,vennala
6378,215,Ernakulam,ernakulam
6379,215,Thiruvankulam,thiruvankulam
6380,215,Warriyam Road,warriyam-road
6381,215,Kalamassery,kalamassery
6382,215,Thrippunithura,thrippunithura
6383,215,Thottakatukara,thottakatukara
6384,215,Elamakkara,elamakkara
6385,215,Ponekkara,ponekkara
6386,215,Chembumukku,chembumukku
6387,215,Chittoor Road,chittoor-road
6388,215,Chittethukara,chittethukara
6389,215,Mattoor,mattoor
6390,215,Kolenchery,kolenchery
6391,215,Kumbalam,kumbalam
6392,215,Edachira,edachira
6393,215,Padamugal,padamugal
6394,215,Jawahar Nagar,jawahar-nagar
6395,215,Panangad,panangad
6396,215,Gandhi Nagar,gandhi-nagar
6397,215,Vaduthala,vaduthala
6398,215,Petta,petta
6399,215,Vypin,vypin
6400,215,Ayyappankavu,ayyappankavu
6401,215,Chottanikkara,chottanikkara
6402,215,Mulanthuruthy,mulanthuruthy
6403,215,Thevara,thevara
6404,215,Edakochi,edakochi
6405,215,Nettoor,nettoor
6406,215,Elamkulam,elamkulam
6407,215,Poonithura,poonithura
6408,215,Thrikkakara,thrikkakara
6409,215,Kangarapadi,kangarapadi
6410,215,Varapuzha,varapuzha
6411,215,Karukutty,karukutty
6412,215,Kadungalloor,kadungalloor
6413,215,Thuravoor,thuravoor
6414,215,Kalady,kalady
6415,215,North Paravoor,north-paravoor
6416,215,Perumpadappu,perumpadappu
6417,215,Perumbavoor,perumbavoor
6418,215,Karingachira,karingachira
